timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1781508225446,1019,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,538,408,1,1,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,1015,0,736
1781508226493,124,Seleccionar item - Sofa,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,623,532,1,1,https://compumuebles-sabana-api.cyk.com.co/api/cart/items,124,0,0
1781508226620,116,Seleccionar item - Mesa,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,756,530,1,1,https://compumuebles-sabana-api.cyk.com.co/api/cart/items,116,0,0
1781508226737,100,Seleccionar item - Neo,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,883,524,1,1,https://compumuebles-sabana-api.cyk.com.co/api/cart/items,100,0,0
1781508226838,96,Seleccionar item - Escritorio,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,1016,529,1,1,https://compumuebles-sabana-api.cyk.com.co/api/cart/items,96,0,0
1781508226934,143,Crear orden,201,Created,Ingreso-usuarios-muebles 1-1,text,true,,776,532,1,1,https://compumuebles-sabana-api.cyk.com.co/api/orders,143,0,0
1781508227078,221,Autorizar pago,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,1488,1223,1,1,https://compumuebles-sabana-api.cyk.com.co/api/payments/authorize,221,0,0
1781508227300,98,Vaciar carrito,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,482,377,1,1,https://compumuebles-sabana-api.cyk.com.co/api/cart/b2296a29-4636-42c7-bba9-6417c950f445/items,98,0,0
1781508227399,294,Consultar ordenes,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,64948,314,1,1,https://compumuebles-sabana-api.cyk.com.co/api/orders,211,0,0
1781508227697,531,Consultar pagos,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,175104,316,1,1,https://compumuebles-sabana-api.cyk.com.co/api/payments,368,0,0
1781508228232,259,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,538,408,1,1,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,259,0,0
1781508228491,100,Seleccionar item - Sofa,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,623,532,1,1,https://compumuebles-sabana-api.cyk.com.co/api/cart/items,100,0,0
1781508228591,98,Seleccionar item - Mesa,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,756,530,1,1,https://compumuebles-sabana-api.cyk.com.co/api/cart/items,98,0,0
1781508228690,95,Seleccionar item - Neo,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,883,524,1,1,https://compumuebles-sabana-api.cyk.com.co/api/cart/items,95,0,0
1781508228786,102,Seleccionar item - Escritorio,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,1016,529,1,1,https://compumuebles-sabana-api.cyk.com.co/api/cart/items,102,0,0
1781508228889,98,Crear orden,201,Created,Ingreso-usuarios-muebles 1-1,text,true,,776,532,1,1,https://compumuebles-sabana-api.cyk.com.co/api/orders,98,0,0
1781508228988,100,Autorizar pago,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,1488,1223,1,1,https://compumuebles-sabana-api.cyk.com.co/api/payments/authorize,100,0,0
1781508229089,91,Vaciar carrito,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,482,377,1,1,https://compumuebles-sabana-api.cyk.com.co/api/cart/b2296a29-4636-42c7-bba9-6417c950f445/items,91,0,0
1781508229181,198,Consultar ordenes,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,65361,314,1,1,https://compumuebles-sabana-api.cyk.com.co/api/orders,192,0,0
1781508229379,419,Consultar pagos,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,176233,316,1,1,https://compumuebles-sabana-api.cyk.com.co/api/payments,340,0,0
1781508229802,256,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,538,408,1,1,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,256,0,0
1781508230059,99,Seleccionar item - Sofa,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,623,532,1,1,https://compumuebles-sabana-api.cyk.com.co/api/cart/items,99,0,0
1781508230158,101,Seleccionar item - Mesa,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,756,530,1,1,https://compumuebles-sabana-api.cyk.com.co/api/cart/items,101,0,0
1781508230259,100,Seleccionar item - Neo,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,883,524,1,1,https://compumuebles-sabana-api.cyk.com.co/api/cart/items,100,0,0
1781508230359,105,Seleccionar item - Escritorio,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,1016,529,1,1,https://compumuebles-sabana-api.cyk.com.co/api/cart/items,105,0,0
1781508230465,99,Crear orden,201,Created,Ingreso-usuarios-muebles 1-1,text,true,,776,532,1,1,https://compumuebles-sabana-api.cyk.com.co/api/orders,99,0,0
1781508230565,119,Autorizar pago,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,1488,1223,1,1,https://compumuebles-sabana-api.cyk.com.co/api/payments/authorize,119,0,0
1781508230685,94,Vaciar carrito,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,482,377,1,1,https://compumuebles-sabana-api.cyk.com.co/api/cart/b2296a29-4636-42c7-bba9-6417c950f445/items,94,0,0
1781508230780,221,Consultar ordenes,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,65774,314,1,1,https://compumuebles-sabana-api.cyk.com.co/api/orders,209,0,0
1781508231002,371,Consultar pagos,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,177362,316,1,1,https://compumuebles-sabana-api.cyk.com.co/api/payments,354,0,0
1781508231375,279,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,538,408,1,1,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,279,0,0
1781508231655,98,Seleccionar item - Sofa,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,623,532,1,1,https://compumuebles-sabana-api.cyk.com.co/api/cart/items,98,0,0
1781508231754,100,Seleccionar item - Mesa,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,756,530,1,1,https://compumuebles-sabana-api.cyk.com.co/api/cart/items,100,0,0
1781508231856,101,Seleccionar item - Neo,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,883,524,1,1,https://compumuebles-sabana-api.cyk.com.co/api/cart/items,101,0,0
1781508231958,103,Seleccionar item - Escritorio,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,1016,529,1,1,https://compumuebles-sabana-api.cyk.com.co/api/cart/items,103,0,0
1781508232062,97,Crear orden,201,Created,Ingreso-usuarios-muebles 1-1,text,true,,776,532,1,1,https://compumuebles-sabana-api.cyk.com.co/api/orders,97,0,0
1781508232160,100,Autorizar pago,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,1487,1223,1,1,https://compumuebles-sabana-api.cyk.com.co/api/payments/authorize,100,0,0
1781508232261,99,Vaciar carrito,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,482,377,1,1,https://compumuebles-sabana-api.cyk.com.co/api/cart/b2296a29-4636-42c7-bba9-6417c950f445/items,99,0,0
1781508232360,209,Consultar ordenes,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,66188,314,1,1,https://compumuebles-sabana-api.cyk.com.co/api/orders,205,0,0
1781508232570,378,Consultar pagos,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,178490,316,1,1,https://compumuebles-sabana-api.cyk.com.co/api/payments,337,0,0
1781508232950,265,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,538,408,1,1,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,265,0,0
1781508233216,99,Seleccionar item - Sofa,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,623,532,1,1,https://compumuebles-sabana-api.cyk.com.co/api/cart/items,99,0,0
1781508233315,98,Seleccionar item - Mesa,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,756,530,1,1,https://compumuebles-sabana-api.cyk.com.co/api/cart/items,98,0,0
1781508233414,94,Seleccionar item - Neo,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,883,524,1,1,https://compumuebles-sabana-api.cyk.com.co/api/cart/items,94,0,0
1781508233508,116,Seleccionar item - Escritorio,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,1016,529,1,1,https://compumuebles-sabana-api.cyk.com.co/api/cart/items,116,0,0
1781508233625,96,Crear orden,201,Created,Ingreso-usuarios-muebles 1-1,text,true,,776,532,1,1,https://compumuebles-sabana-api.cyk.com.co/api/orders,96,0,0
1781508233721,107,Autorizar pago,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,1488,1223,1,1,https://compumuebles-sabana-api.cyk.com.co/api/payments/authorize,107,0,0
1781508233829,92,Vaciar carrito,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,482,377,1,1,https://compumuebles-sabana-api.cyk.com.co/api/cart/b2296a29-4636-42c7-bba9-6417c950f445/items,92,0,0
1781508233922,211,Consultar ordenes,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,66601,314,1,1,https://compumuebles-sabana-api.cyk.com.co/api/orders,205,0,0
1781508234134,354,Consultar pagos,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,179619,316,1,1,https://compumuebles-sabana-api.cyk.com.co/api/payments,331,0,0
1781508234491,259,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,538,408,1,1,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,259,0,0
1781508234750,103,Seleccionar item - Sofa,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,623,532,1,1,https://compumuebles-sabana-api.cyk.com.co/api/cart/items,103,0,0
1781508234854,119,Seleccionar item - Mesa,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,756,530,1,1,https://compumuebles-sabana-api.cyk.com.co/api/cart/items,119,0,0
1781508234973,102,Seleccionar item - Neo,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,883,524,1,1,https://compumuebles-sabana-api.cyk.com.co/api/cart/items,102,0,0
1781508235075,106,Seleccionar item - Escritorio,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,1016,529,1,1,https://compumuebles-sabana-api.cyk.com.co/api/cart/items,106,0,0
1781508235182,98,Crear orden,201,Created,Ingreso-usuarios-muebles 1-1,text,true,,776,532,1,1,https://compumuebles-sabana-api.cyk.com.co/api/orders,98,0,0
1781508235281,103,Autorizar pago,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,1488,1223,1,1,https://compumuebles-sabana-api.cyk.com.co/api/payments/authorize,103,0,0
1781508235384,96,Vaciar carrito,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,482,377,1,1,https://compumuebles-sabana-api.cyk.com.co/api/cart/b2296a29-4636-42c7-bba9-6417c950f445/items,96,0,0
1781508235480,206,Consultar ordenes,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,67014,314,1,1,https://compumuebles-sabana-api.cyk.com.co/api/orders,196,0,0
1781508235688,360,Consultar pagos,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,180748,316,1,1,https://compumuebles-sabana-api.cyk.com.co/api/payments,342,0,0
1781508236050,264,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,538,408,1,1,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,264,0,0
1781508236315,96,Seleccionar item - Sofa,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,623,532,1,1,https://compumuebles-sabana-api.cyk.com.co/api/cart/items,96,0,0
1781508236412,100,Seleccionar item - Mesa,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,756,530,1,1,https://compumuebles-sabana-api.cyk.com.co/api/cart/items,100,0,0
1781508236513,115,Seleccionar item - Neo,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,883,524,1,1,https://compumuebles-sabana-api.cyk.com.co/api/cart/items,115,0,0
1781508236629,102,Seleccionar item - Escritorio,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,1016,529,1,1,https://compumuebles-sabana-api.cyk.com.co/api/cart/items,102,0,0
1781508236731,95,Crear orden,201,Created,Ingreso-usuarios-muebles 1-1,text,true,,776,532,1,1,https://compumuebles-sabana-api.cyk.com.co/api/orders,95,0,0
1781508236827,101,Autorizar pago,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,1487,1223,1,1,https://compumuebles-sabana-api.cyk.com.co/api/payments/authorize,101,0,0
1781508236929,94,Vaciar carrito,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,482,377,1,1,https://compumuebles-sabana-api.cyk.com.co/api/cart/b2296a29-4636-42c7-bba9-6417c950f445/items,94,0,0
1781508237024,214,Consultar ordenes,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,67427,314,1,1,https://compumuebles-sabana-api.cyk.com.co/api/orders,206,0,0
1781508237239,429,Consultar pagos,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,181876,316,1,1,https://compumuebles-sabana-api.cyk.com.co/api/payments,406,0,0
1781508237670,253,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,538,408,1,1,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,253,0,0
1781508237924,102,Seleccionar item - Sofa,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,623,532,1,1,https://compumuebles-sabana-api.cyk.com.co/api/cart/items,102,0,0
1781508238027,105,Seleccionar item - Mesa,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,756,530,1,1,https://compumuebles-sabana-api.cyk.com.co/api/cart/items,105,0,0
1781508238132,95,Seleccionar item - Neo,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,883,524,1,1,https://compumuebles-sabana-api.cyk.com.co/api/cart/items,95,0,0
1781508238228,94,Seleccionar item - Escritorio,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,1016,529,1,1,https://compumuebles-sabana-api.cyk.com.co/api/cart/items,94,0,0
1781508238323,99,Crear orden,201,Created,Ingreso-usuarios-muebles 1-1,text,true,,774,532,1,1,https://compumuebles-sabana-api.cyk.com.co/api/orders,99,0,0
1781508238422,100,Autorizar pago,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,1488,1223,1,1,https://compumuebles-sabana-api.cyk.com.co/api/payments/authorize,100,0,0
1781508238523,108,Vaciar carrito,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,482,377,1,1,https://compumuebles-sabana-api.cyk.com.co/api/cart/b2296a29-4636-42c7-bba9-6417c950f445/items,108,0,0
1781508238631,209,Consultar ordenes,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,67838,314,1,1,https://compumuebles-sabana-api.cyk.com.co/api/orders,203,0,0
1781508238841,355,Consultar pagos,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,183005,316,1,1,https://compumuebles-sabana-api.cyk.com.co/api/payments,333,0,0
1781508239198,262,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,538,408,1,1,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,262,0,0
1781508239461,111,Seleccionar item - Sofa,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,623,532,1,1,https://compumuebles-sabana-api.cyk.com.co/api/cart/items,111,0,0
1781508239572,108,Seleccionar item - Mesa,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,756,530,1,1,https://compumuebles-sabana-api.cyk.com.co/api/cart/items,108,0,0
1781508239681,118,Seleccionar item - Neo,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,883,524,1,1,https://compumuebles-sabana-api.cyk.com.co/api/cart/items,118,0,0
1781508239799,95,Seleccionar item - Escritorio,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,1016,529,1,1,https://compumuebles-sabana-api.cyk.com.co/api/cart/items,95,0,0
1781508239895,101,Crear orden,201,Created,Ingreso-usuarios-muebles 1-1,text,true,,774,532,1,1,https://compumuebles-sabana-api.cyk.com.co/api/orders,100,0,0
1781508239996,103,Autorizar pago,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,1488,1223,1,1,https://compumuebles-sabana-api.cyk.com.co/api/payments/authorize,103,0,0
1781508240100,95,Vaciar carrito,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,482,377,1,1,https://compumuebles-sabana-api.cyk.com.co/api/cart/b2296a29-4636-42c7-bba9-6417c950f445/items,95,0,0
1781508240196,203,Consultar ordenes,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,68249,314,1,1,https://compumuebles-sabana-api.cyk.com.co/api/orders,195,0,0
1781508240400,359,Consultar pagos,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,184134,316,1,1,https://compumuebles-sabana-api.cyk.com.co/api/payments,331,0,0
1781508240761,255,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,538,408,1,1,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,255,0,0
1781508241016,103,Seleccionar item - Sofa,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,623,532,1,1,https://compumuebles-sabana-api.cyk.com.co/api/cart/items,103,0,0
1781508241120,100,Seleccionar item - Mesa,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,756,530,1,1,https://compumuebles-sabana-api.cyk.com.co/api/cart/items,100,0,0
1781508241220,98,Seleccionar item - Neo,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,883,524,1,1,https://compumuebles-sabana-api.cyk.com.co/api/cart/items,98,0,0
1781508241319,104,Seleccionar item - Escritorio,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,1016,529,1,1,https://compumuebles-sabana-api.cyk.com.co/api/cart/items,104,0,0
1781508241423,100,Crear orden,201,Created,Ingreso-usuarios-muebles 1-1,text,true,,776,532,1,1,https://compumuebles-sabana-api.cyk.com.co/api/orders,100,0,0
1781508241523,118,Autorizar pago,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,1488,1223,1,1,https://compumuebles-sabana-api.cyk.com.co/api/payments/authorize,118,0,0
1781508241641,95,Vaciar carrito,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,482,377,1,1,https://compumuebles-sabana-api.cyk.com.co/api/cart/b2296a29-4636-42c7-bba9-6417c950f445/items,95,0,0
1781508241737,204,Consultar ordenes,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,68662,314,1,1,https://compumuebles-sabana-api.cyk.com.co/api/orders,199,0,0
1781508241942,383,Consultar pagos,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,185263,316,1,1,https://compumuebles-sabana-api.cyk.com.co/api/payments,352,0,0
1781508242332,260,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,538,408,1,1,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,260,0,0
1781508242592,97,Seleccionar item - Sofa,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,623,532,1,1,https://compumuebles-sabana-api.cyk.com.co/api/cart/items,97,0,0
1781508242690,102,Seleccionar item - Mesa,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,756,530,1,1,https://compumuebles-sabana-api.cyk.com.co/api/cart/items,102,0,0
1781508242793,103,Seleccionar item - Neo,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,883,524,1,1,https://compumuebles-sabana-api.cyk.com.co/api/cart/items,103,0,0
1781508242896,125,Seleccionar item - Escritorio,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,1016,529,1,1,https://compumuebles-sabana-api.cyk.com.co/api/cart/items,125,0,0
1781508243022,97,Crear orden,201,Created,Ingreso-usuarios-muebles 1-1,text,true,,776,532,1,1,https://compumuebles-sabana-api.cyk.com.co/api/orders,97,0,0
1781508243119,106,Autorizar pago,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,1488,1223,1,1,https://compumuebles-sabana-api.cyk.com.co/api/payments/authorize,106,0,0
1781508243225,102,Vaciar carrito,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,482,377,1,1,https://compumuebles-sabana-api.cyk.com.co/api/cart/b2296a29-4636-42c7-bba9-6417c950f445/items,102,0,0
1781508243328,219,Consultar ordenes,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,69075,314,1,1,https://compumuebles-sabana-api.cyk.com.co/api/orders,209,0,0
1781508243548,365,Consultar pagos,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,186392,316,1,1,https://compumuebles-sabana-api.cyk.com.co/api/payments,348,0,0
1781508243915,255,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,538,408,1,1,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,255,0,0
1781508244170,101,Seleccionar item - Sofa,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,623,532,1,1,https://compumuebles-sabana-api.cyk.com.co/api/cart/items,101,0,0
1781508244272,98,Seleccionar item - Mesa,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,756,530,1,1,https://compumuebles-sabana-api.cyk.com.co/api/cart/items,98,0,0
1781508244370,102,Seleccionar item - Neo,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,883,524,1,1,https://compumuebles-sabana-api.cyk.com.co/api/cart/items,102,0,0
1781508244473,103,Seleccionar item - Escritorio,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,1016,529,1,1,https://compumuebles-sabana-api.cyk.com.co/api/cart/items,103,0,0
1781508244577,109,Crear orden,201,Created,Ingreso-usuarios-muebles 1-1,text,true,,774,532,1,1,https://compumuebles-sabana-api.cyk.com.co/api/orders,109,0,0
1781508244687,100,Autorizar pago,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,1488,1223,1,1,https://compumuebles-sabana-api.cyk.com.co/api/payments/authorize,100,0,0
1781508244788,96,Vaciar carrito,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,482,377,1,1,https://compumuebles-sabana-api.cyk.com.co/api/cart/b2296a29-4636-42c7-bba9-6417c950f445/items,96,0,0
1781508244884,315,Consultar ordenes,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,69486,314,1,1,https://compumuebles-sabana-api.cyk.com.co/api/orders,302,0,0
1781508245200,432,Consultar pagos,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,187521,316,1,1,https://compumuebles-sabana-api.cyk.com.co/api/payments,413,0,0
1781508245635,264,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,538,408,1,1,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,264,0,0
1781508245902,97,Seleccionar item - Sofa,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,623,532,1,1,https://compumuebles-sabana-api.cyk.com.co/api/cart/items,97,0,0
1781508245999,100,Seleccionar item - Mesa,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,756,530,1,1,https://compumuebles-sabana-api.cyk.com.co/api/cart/items,100,0,0
1781508246100,97,Seleccionar item - Neo,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,883,524,1,1,https://compumuebles-sabana-api.cyk.com.co/api/cart/items,97,0,0
1781508246198,98,Seleccionar item - Escritorio,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,1016,529,1,1,https://compumuebles-sabana-api.cyk.com.co/api/cart/items,98,0,0
1781508246297,111,Crear orden,201,Created,Ingreso-usuarios-muebles 1-1,text,true,,776,532,1,1,https://compumuebles-sabana-api.cyk.com.co/api/orders,111,0,0
1781508246412,106,Autorizar pago,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,1488,1223,1,1,https://compumuebles-sabana-api.cyk.com.co/api/payments/authorize,106,0,0
1781508246519,94,Vaciar carrito,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,482,377,1,1,https://compumuebles-sabana-api.cyk.com.co/api/cart/b2296a29-4636-42c7-bba9-6417c950f445/items,93,0,0
1781508246613,202,Consultar ordenes,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,69899,314,1,1,https://compumuebles-sabana-api.cyk.com.co/api/orders,197,0,0
1781508246817,366,Consultar pagos,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,188650,316,1,1,https://compumuebles-sabana-api.cyk.com.co/api/payments,357,0,0
1781508247186,315,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,538,408,1,1,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,315,0,0
1781508247502,107,Seleccionar item - Sofa,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,623,532,1,1,https://compumuebles-sabana-api.cyk.com.co/api/cart/items,107,0,0
1781508247610,102,Seleccionar item - Mesa,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,756,530,1,1,https://compumuebles-sabana-api.cyk.com.co/api/cart/items,102,0,0
1781508247713,93,Seleccionar item - Neo,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,883,524,1,1,https://compumuebles-sabana-api.cyk.com.co/api/cart/items,93,0,0
1781508247807,96,Seleccionar item - Escritorio,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,1016,529,1,1,https://compumuebles-sabana-api.cyk.com.co/api/cart/items,96,0,0
1781508247904,114,Crear orden,201,Created,Ingreso-usuarios-muebles 1-1,text,true,,776,532,1,1,https://compumuebles-sabana-api.cyk.com.co/api/orders,114,0,0
1781508248019,101,Autorizar pago,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,1487,1223,1,1,https://compumuebles-sabana-api.cyk.com.co/api/payments/authorize,101,0,0
1781508248120,92,Vaciar carrito,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,482,377,1,1,https://compumuebles-sabana-api.cyk.com.co/api/cart/b2296a29-4636-42c7-bba9-6417c950f445/items,92,0,0
1781508248213,214,Consultar ordenes,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,70312,314,1,1,https://compumuebles-sabana-api.cyk.com.co/api/orders,205,0,0
1781508248447,366,Consultar pagos,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,189778,316,1,1,https://compumuebles-sabana-api.cyk.com.co/api/payments,349,0,0
1781508248815,276,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,538,408,1,1,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,276,0,0
1781508249091,136,Seleccionar item - Sofa,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,623,532,1,1,https://compumuebles-sabana-api.cyk.com.co/api/cart/items,136,0,0
1781508249228,139,Seleccionar item - Mesa,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,756,530,1,1,https://compumuebles-sabana-api.cyk.com.co/api/cart/items,139,0,0
1781508249369,131,Seleccionar item - Neo,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,883,524,1,1,https://compumuebles-sabana-api.cyk.com.co/api/cart/items,131,0,0
1781508249501,130,Seleccionar item - Escritorio,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,1016,529,1,1,https://compumuebles-sabana-api.cyk.com.co/api/cart/items,129,0,0
1781508249631,131,Crear orden,201,Created,Ingreso-usuarios-muebles 1-1,text,true,,776,532,1,1,https://compumuebles-sabana-api.cyk.com.co/api/orders,131,0,0
1781508249762,138,Autorizar pago,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,1488,1223,1,1,https://compumuebles-sabana-api.cyk.com.co/api/payments/authorize,138,0,0
1781508249900,98,Vaciar carrito,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,482,377,1,1,https://compumuebles-sabana-api.cyk.com.co/api/cart/b2296a29-4636-42c7-bba9-6417c950f445/items,97,0,0
1781508249998,210,Consultar ordenes,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,70725,314,1,1,https://compumuebles-sabana-api.cyk.com.co/api/orders,207,0,0
1781508250210,390,Consultar pagos,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,190907,316,1,1,https://compumuebles-sabana-api.cyk.com.co/api/payments,379,0,0
